Date,Timestamp,Open,High,Low,Close,Volume
20260513,16:16:00,4702.955,4703.565,4701.575,4702.025,0.044879999011755
20260513,16:17:00,4702.025,4702.345,4700.135,4700.395,0.047759998953552
20260513,16:18:00,4700.355,4700.615,4698.875,4700.315,0.0372599991533207
20260513,16:19:00,4700.315,4701.205,4698.495,4699.395,0.0424499990331242
20260513,16:20:00,4699.395,4700.965,4698.575,4700.585,0.0399099992064293
20260513,16:21:00,4700.655,4702.765,4700.395,4700.765,0.0406799990596483
20260513,16:22:00,4700.825,4702.065,4700.455,4701.945,0.0284399994125124
20260513,16:23:00,4701.925,4703.575,4701.595,4703.215,0.0456599988683593
20260513,16:24:00,4703.215,4709.395,4703.215,4705.665,0.0743199983262457
20260513,16:25:00,4705.715,4707.445,4704.535,4705.715,0.0682499984832248
20260513,16:26:00,4705.715,4706.265,4704.025,4704.025,0.0530999988841359
20260513,16:27:00,4703.735,4708.005,4703.555,4707.785,0.0560499987186631
20260513,16:28:00,4707.785,4709.608,4707.315,4709.395,0.0536099988239584
20260513,16:29:00,4709.345,4709.635,4706.095,4706.655,0.0514499988785246
20260513,16:30:00,4706.705,4707.375,4705.795,4707.295,0.0598799989384133
20260513,16:31:00,4707.375,4707.415,4703.265,4704.175,0.0707799984811572
20260513,16:32:00,4704.125,4704.935,4702.815,4703.535,0.0571799986355472
20260513,16:33:00,4703.535,4704.185,4702.725,4703.475,0.046019999004784
20260513,16:34:00,4703.465,4704.525,4702.225,4703.905,0.0445199989917455
20260513,16:35:00,4703.995,4704.065,4703.105,4703.345,0.0318599993042881
20260513,16:36:00,4703.345,4703.345,4702.435,4703.265,0.0335399992909515
20260513,16:37:00,4703.335,4704.075,4702.895,4702.955,0.0310199993255083
20260513,16:38:00,4703.165,4703.185,4701.545,4702.585,0.0316199992957991
20260513,16:39:00,4702.505,4703.715,4702.405,4702.675,0.0368399991566548
20260513,16:40:00,4702.705,4702.935,4700.075,4700.655,0.0442799989396008
20260513,16:41:00,4700.655,4700.785,4699.715,4700.605,0.039419999186066
20260513,16:42:00,4700.625,4700.975,4700.205,4700.795,0.03323999933491
20260513,16:43:00,4700.805,4701.555,4700.215,4701.045,0.0475199988868553
20260513,16:44:00,4701.045,4701.115,4699.635,4699.795,0.0427199990226654
20260513,16:45:00,4699.865,4701.295,4699.685,4700.885,0.0471599989396054
20260513,16:46:00,4700.935,4700.935,4698.325,4699.385,0.0428699991025496
20260513,16:47:00,4699.355,4700.905,4699.165,4700.315,0.0356699991971254
20260513,16:48:00,4700.345,4700.865,4699.545,4700.605,0.0299399993673433
20260513,16:49:00,4700.605,4700.845,4698.745,4699.585,0.0364499991410412
20260513,16:50:00,4699.505,4699.645,4697.995,4698.135,0.0343199991766596
20260513,16:51:00,4698.245,4698.695,4696.635,4697.415,0.0541199986473657
20260513,16:52:00,4697.525,4697.845,4696.875,4697.585,0.0397799990460044
20260513,16:53:00,4697.615,4697.785,4695.725,4695.785,0.0359399991575629
20260513,16:54:00,4695.765,4696.965,4695.215,4696.145,0.0397799990896601
20260513,16:55:00,4696.145,4697.198,4695.975,4696.558,0.0391799991048174
20260513,16:56:00,4696.558,4696.825,4695.195,4695.715,0.038159999268828
20260513,16:57:00,4695.735,4697.595,4695.705,4696.575,0.0380399991554441
20260513,16:58:00,4696.555,4696.695,4694.865,4696.195,0.0319799993012566
20260513,16:59:00,4696.175,4696.175,4695.205,4695.515,0.025379999409779
20260513,17:00:00,4695.605,4698.095,4695.605,4697.745,0.0449999991396908
20260513,17:01:00,4697.705,4698.375,4697.605,4698.225,0.0274799994222121
20260513,17:02:00,4698.335,4698.375,4696.885,4697.935,0.0336599992297124
20260513,17:03:00,4697.845,4699.045,4697.435,4698.975,0.0294599994085729
20260513,17:04:00,4699.075,4699.215,4696.595,4696.595,0.0303899992577499
20260513,17:05:00,4696.595,4698.605,4696.185,4698.235,0.0412499989615753
20260513,17:06:00,4698.265,4699.595,4698.235,4699.345,0.0416999989829492
20260513,17:07:00,4699.345,4699.735,4698.155,4699.245,0.0313799992727581
20260513,17:08:00,4699.205,4699.515,4698.645,4699.085,0.0250199994043214
20260513,17:09:00,4699.085,4699.595,4698.995,4699.315,0.0266999994055368
20260513,17:10:00,4699.295,4699.795,4698.535,4699.355,0.0281399993837113
20260513,17:11:00,4699.375,4699.755,4698.375,4698.375,0.0270599993964424
20260513,17:12:00,4698.335,4699.375,4698.325,4699.095,0.0211799995158799
20260513,17:13:00,4699.165,4700.135,4699.035,4700.125,0.0182999996177386
20260513,17:14:00,4700.125,4700.785,4698.965,4699.518,0.0370799991651438
20260513,17:15:00,4699.245,4699.345,4698.195,4698.445,0.0322599992505275
20260513,17:16:00,4698.435,4698.525,4696.695,4697.165,0.0334199992066715
20260513,17:17:00,4697.145,4697.985,4697.035,4697.405,0.0397799990751082
20260513,17:18:00,4697.445,4697.905,4697.315,4697.725,0.0235199994931463
20260513,17:19:00,4697.735,4699.755,4697.715,4699.655,0.0227999994967831
20260513,17:20:00,4699.815,4700.235,4699.055,4699.465,0.0245999994076556
20260513,17:21:00,4699.495,4700.695,4699.455,4700.635,0.0189599995646859
20260513,17:22:00,4700.635,4701.095,4700.355,4701.035,0.0226199994503986
20260513,17:23:00,4701.035,4701.065,4699.565,4699.615,0.0260999993624864
20260513,17:24:00,4699.615,4699.615,4697.015,4697.515,0.0613799985003425
20260513,17:25:00,4697.515,4697.945,4696.505,4697.075,0.0454199988598702
20260513,17:26:00,4697.075,4698.535,4697.025,4697.615,0.0365699991089059
20260513,17:27:00,4697.585,4698.875,4697.475,4698.785,0.0357599990966264
20260513,17:28:00,4699.145,4699.465,4697.065,4698.135,0.0509999987552874
20260513,17:29:00,4698.175,4699.915,4697.075,4698.285,0.061529998522019
20260513,17:30:00,4698.385,4698.385,4696.045,4696.115,0.0459299989015562
20260513,17:31:00,4696.115,4697.845,4695.585,4696.695,0.044759998927475
20260513,17:32:00,4696.695,4696.945,4695.315,4695.415,0.0435599989868933
20260513,17:33:00,4695.385,4696.035,4694.535,4695.165,0.0339899992250139
20260513,17:34:00,4695.165,4695.205,4690.145,4690.295,0.0641999985236907
20260513,17:35:00,4690.295,4691.695,4689.855,4691.375,0.0493799989199033
20260513,17:36:00,4691.355,4692.005,4690.465,4692.005,0.0358199991751462
20260513,17:37:00,4692.005,4692.265,4690.895,4691.265,0.0429599992057774
20260513,17:38:00,4691.265,4692.605,4690.745,4690.845,0.0447599990147864
20260513,17:39:00,4690.875,4691.375,4690.545,4690.835,0.0403799990745028
20260513,17:40:00,4690.835,4692.735,4690.835,4692.015,0.0350999992369907
20260513,17:41:00,4692.015,4693.465,4691.665,4691.955,0.0354599992278963
20260513,17:42:00,4691.955,4692.395,4691.015,4691.485,0.0379799992224434
20260513,17:43:00,4691.375,4692.198,4691.185,4691.765,0.0352199992921669
20260513,17:44:00,4691.715,4691.905,4690.605,4690.965,0.030779999360675
20260513,17:45:00,4690.945,4692.345,4690.945,4691.915,0.0340799992991379
20260513,17:46:00,4691.935,4694.345,4691.935,4694.295,0.0331799992272863
20260513,17:47:00,4694.285,4694.315,4691.415,4691.455,0.03491999921971
20260513,17:48:00,4691.455,4691.895,4690.175,4690.495,0.0290399993682513
20260513,17:49:00,4690.415,4691.245,4690.355,4691.095,0.0257399994297884
20260513,17:50:00,4691.015,4691.965,4690.755,4691.815,0.0304199993115617
20260513,17:51:00,4691.815,4692.145,4690.855,4691.175,0.034079999270034
20260513,17:52:00,4691.305,4691.345,4690.585,4690.995,0.0296999993588543
20260513,17:53:00,4690.965,4691.825,4690.485,4690.515,0.0227399995201267
20260513,17:54:00,4690.515,4690.595,4688.195,4688.675,0.0502199988550274
20260513,17:55:00,4688.605,4688.905,4687.895,4688.585,0.0370199992757989
20260513,17:56:00,4688.605,4689.555,4686.985,4687.145,0.0325799993297551
20260513,17:57:00,4687.105,4688.095,4686.255,4687.885,0.0407999991002725
20260513,17:58:00,4687.855,4687.995,4686.355,4686.724,0.0323999991960591
20260513,17:59:00,4686.664,4686.726,4684.295,4685.375,0.0504599987325491
20260513,18:00:00,4685.375,4687.155,4684.235,4686.455,0.0605199985438958
20260513,18:01:00,4686.455,4688.155,4686.095,4688.015,0.0448199988895794
20260513,18:02:00,4688.045,4689.315,4687.815,4688.585,0.0395399990811711
20260513,18:03:00,4688.585,4688.625,4687.695,4687.745,0.0296399992948864
20260513,18:04:00,4687.825,4688.515,4687.535,4687.705,0.0318399993266212
20260513,18:05:00,4687.665,4689.725,4687.565,4689.345,0.0329999992973171
20260513,18:06:00,4689.345,4689.955,4688.715,4689.205,0.0231599995022407
20260513,18:07:00,4689.345,4690.215,4689.285,4689.995,0.0244799994543428
20260513,18:08:00,4689.965,4691.195,4689.255,4690.995,0.0262799994088709
20260513,18:09:00,4691.035,4691.275,4690.475,4690.605,0.0220799994422123
20260513,18:10:00,4690.575,4691.435,4690.465,4690.885,0.023159999444033
20260513,18:11:00,4690.868,4691.575,4690.365,4691.355,0.02069999948435
20260513,18:12:00,4691.455,4691.615,4691.065,4691.445,0.0239399994170526
20260513,18:13:00,4691.485,4692.415,4690.985,4691.755,0.0188999995298218
20260513,18:14:00,4691.755,4692.685,4691.395,4692.245,0.027959999293671
20260513,18:15:00,4692.275,4693.895,4692.275,4693.285,0.0386399990384234
20260513,18:16:00,4693.295,4693.295,4691.838,4692.365,0.0278699993650662
20260513,18:17:00,4692.355,4692.375,4690.305,4690.405,0.0331499993335456
20260513,18:18:00,4690.385,4690.805,4690.285,4690.515,0.0318599994207034
20260513,18:19:00,4690.535,4691.015,4690.185,4690.605,0.028559999409481
20260513,18:20:00,4690.575,4690.895,4690.155,4690.645,0.0265799994813278
20260513,18:21:00,4690.655,4690.685,4688.618,4688.905,0.0309899993008003
20260513,18:22:00,4688.885,4689.435,4688.798,4688.975,0.0305399992939783
20260513,18:23:00,4688.985,4689.615,4688.665,4689.355,0.0388799991342239
20260513,18:24:00,4689.375,4690.215,4688.585,4690.155,0.0328199992945883
20260513,18:25:00,4690.125,4691.055,4689.915,4690.895,0.030059999335208
20260513,18:26:00,4690.895,4691.225,4690.225,4690.455,0.0262799994525267
20260513,18:27:00,4690.395,4691.255,4689.995,4691.255,0.0266399994434323
20260513,18:28:00,4691.255,4692.085,4691.215,4691.855,0.0234599994291784
20260513,18:29:00,4691.815,4691.915,4691.525,4691.775,0.021659999518306
20260513,18:30:00,4691.738,4692.015,4690.995,4691.345,0.0217199995095143
20260513,18:31:00,4691.465,4692.555,4691.225,4691.465,0.0222599994885968
20260513,18:32:00,4691.485,4691.555,4690.815,4691.095,0.023639999461011
20260513,18:33:00,4691.075,4691.155,4690.065,4690.185,0.0200399995810585
20260513,18:34:00,4690.145,4691.115,4690.045,4691.035,0.0213599995622644
20260513,18:35:00,4691.045,4691.145,4687.965,4688.155,0.0232199994352413
20260513,18:36:00,4688.055,4688.245,4687.175,4687.575,0.0428399990923936
20260513,18:37:00,4687.545,4688.565,4687.065,4688.105,0.0337799991539214
20260513,18:38:00,4688.105,4689.915,4688.028,4689.275,0.0289199992985232
20260513,18:39:00,4689.285,4690.045,4688.815,4689.815,0.0266999994055368
20260513,18:40:00,4689.855,4691.075,4689.815,4690.625,0.0316199992521433
20260513,18:41:00,4690.585,4691.175,4689.945,4690.715,0.0225599994737422
20260513,18:42:00,4690.755,4690.805,4688.988,4688.988,0.0251699993968941
20260513,18:43:00,4688.945,4689.125,4687.285,4687.285,0.0292799993330846
20260513,18:44:00,4687.275,4687.275,4685.535,4685.995,0.0445799990266096
20260513,18:45:00,4686.015,4687.215,4685.975,4686.965,0.0398999990575248
20260513,18:46:00,4687.205,4687.455,4681.525,4682.195,0.0693899984034942
20260513,18:47:00,4682.215,4682.685,4677.425,4678.735,0.0582899987784913
20260513,18:48:00,4678.735,4681.445,4678.315,4680.575,0.0557399988028919
20260513,18:49:00,4680.625,4681.185,4679.165,4679.295,0.0457799990253989
20260513,18:50:00,4679.335,4682.175,4679.325,4682.135,0.0412799990590429
20260513,18:51:00,4681.995,4683.155,4681.525,4682.855,0.031139999293373
20260513,18:52:00,4682.795,4683.855,4682.495,4683.565,0.0385199992451817
20260513,18:53:00,4683.285,4685.165,4682.565,4684.925,0.0391199990699533
20260513,18:54:00,4684.925,4687.275,4684.515,4686.905,0.058599998767022
20260513,18:55:00,4686.905,4686.925,4684.735,4685.665,0.0380399992573075
20260513,18:56:00,4685.665,4686.725,4685.575,4686.605,0.0376199992751935
20260513,18:57:00,4686.555,4687.305,4686.465,4686.995,0.0278399993840139
20260513,18:58:00,4686.995,4687.075,4684.915,4684.995,0.0292199993709801
20260513,18:59:00,4685.065,4685.065,4684.195,4684.725,0.0410999990854179
20260513,19:00:00,4684.805,4685.815,4684.415,4685.785,0.0370799992670072
20260513,19:01:00,4685.795,4685.795,4684.675,4685.205,0.0290399994410109
20260513,19:02:00,4685.085,4685.285,4684.025,4684.155,0.0257399994879961
20260513,19:03:00,4684.265,4684.905,4683.915,4684.715,0.0249599994858727
20260513,19:04:00,4684.585,4685.105,4683.745,4684.005,0.0272999993903795
20260513,19:05:00,4684.115,4684.305,4683.425,4683.545,0.0256899994710693
20260513,19:06:00,4683.515,4684.905,4683.155,4684.345,0.0299999993294477
20260513,19:07:00,4684.345,4685.125,4683.885,4685.125,0.0149399996444117
20260513,19:08:00,4685.385,4686.285,4685.105,4686.115,0.0247799994394882
20260513,19:09:00,4686.115,4686.515,4685.765,4686.375,0.0186599996086443
20260513,19:10:00,4686.355,4686.465,4685.785,4686.145,0.0220799995004199
20260513,19:11:00,4686.205,4686.378,4685.715,4685.805,0.0172199996159179
20260513,19:12:00,4685.805,4686.105,4685.395,4686.005,0.0220199994946597
20260513,19:13:00,4686.035,4686.465,4685.945,4686.065,0.0175799995777197
20260513,19:14:00,4686.065,4689.095,4686.038,4689.015,0.0339599992003059
20260513,19:15:00,4689.055,4689.085,4687.555,4687.585,0.0298799993470311
20260513,19:16:00,4687.665,4688.075,4686.915,4688.025,0.0236399994901149
20260513,19:17:00,4688.055,4689.155,4687.975,4689.055,0.0283799993339926
20260513,19:18:00,4689.035,4690.215,4689.035,4690.085,0.021899999526795
20260513,19:19:00,4690.085,4690.425,4687.975,4688.005,0.0302399993524887
20260513,19:20:00,4688.005,4688.325,4687.715,4688.085,0.0320399993361207
20260513,19:21:00,4688.115,4688.255,4687.715,4688.015,0.0203399995371001
20260513,19:22:00,4688.015,4689.795,4687.685,4689.225,0.027839999369462
20260513,19:23:00,4689.315,4689.995,4688.075,4688.085,0.0346799992548767
20260513,19:24:00,4688.235,4688.765,4687.365,4687.815,0.033959999185754
20260513,19:25:00,4687.795,4687.985,4687.185,4687.875,0.0336599992442643
20260513,19:26:00,4687.785,4688.345,4687.195,4687.925,0.0302399993961444
20260513,19:27:00,4687.925,4688.385,4687.165,4687.955,0.024599999509519
20260513,19:28:00,4687.955,4687.955,4686.735,4686.735,0.0187199996144045
20260513,19:29:00,4686.735,4687.145,4686.405,4686.995,0.0197399995522574
20260513,19:30:00,4687.045,4688.155,4686.945,4687.765,0.022319999494357
20260513,19:31:00,4687.795,4688.425,4687.585,4687.605,0.0160799996810965
20260513,19:32:00,4687.765,4688.345,4686.455,4686.485,0.024119999477989
20260513,19:33:00,4686.335,4686.755,4685.115,4685.185,0.0253799994534347
20260513,19:34:00,4685.195,4685.945,4684.265,4685.015,0.0271199994167546
20260513,19:35:00,4685.015,4685.525,4684.455,4685.445,0.0260399994440377
20260513,19:36:00,4685.445,4687.615,4684.985,4687.325,0.0265799993794644
20260513,19:37:00,4687.365,4687.405,4686.955,4687.345,0.0175199996301671
20260513,19:38:00,4687.365,4687.575,4686.785,4686.905,0.0169799996365327
20260513,19:39:00,4686.905,4688.895,4686.695,4688.765,0.0241799995856127
20260513,19:40:00,4688.735,4688.775,4687.845,4688.585,0.0248999994510086
20260513,19:41:00,4688.555,4688.575,4687.875,4688.065,0.0151199996616924
20260513,19:42:00,4687.935,4687.935,4687.075,4687.555,0.019679999561049
20260513,19:43:00,4687.605,4688.165,4687.475,4687.755,0.021659999518306
20260513,19:44:00,4687.755,4688.375,4687.075,4688.295,0.023519999551354
20260513,19:45:00,4688.295,4688.575,4687.215,4687.415,0.0250199994625291
20260513,19:46:00,4687.455,4688.965,4687.395,4688.765,0.0265199994319119
20260513,19:47:00,4688.775,4688.835,4688.435,4688.705,0.0222599995177006
20260513,19:48:00,4688.648,4689.165,4688.615,4688.705,0.0188399995677173
20260513,19:49:00,4688.675,4689.255,4688.145,4689.055,0.0251999994652579
20260513,19:50:00,4688.918,4688.918,4686.435,4687.215,0.0497699988336535
20260513,19:51:00,4687.175,4687.695,4686.415,4687.495,0.0418799990147818
20260513,19:52:00,4687.605,4687.955,4685.335,4685.335,0.0389999991311925
20260513,19:53:00,4685.305,4685.605,4683.598,4685.315,0.0737999981793109
20260513,19:54:00,4685.265,4685.795,4684.845,4685.495,0.0538199987058761
20260513,19:55:00,4685.745,4686.265,4685.445,4686.015,0.0359399991866667
20260513,19:56:00,4685.968,4687.525,4685.915,4686.745,0.044189998996444
20260513,19:57:00,4686.795,4687.495,4686.585,4687.075,0.0365999991627177
20260513,19:58:00,4687.105,4688.495,4686.725,4688.495,0.0499799988610903
20260513,19:59:00,4688.495,4688.825,4687.955,4688.025,0.0529199987358879
20260513,20:00:00,4687.965,4688.325,4685.845,4687.375,0.0269999993906822
20260513,20:01:00,4687.375,4687.405,4686.575,4687.015,0.0158999996929197
20260513,20:02:00,4687.015,4687.015,4685.835,4686.355,0.0163799996225862
20260513,20:03:00,4686.405,4687.045,4686.295,4686.925,0.0141599996568402
20260513,20:04:00,4686.905,4687.105,4686.325,4686.645,0.0115799997147406
20260513,20:05:00,4686.845,4687.925,4686.845,4687.835,0.0165599995816592
20260513,20:06:00,4687.835,4687.965,4687.335,4687.965,0.0175199995865114
20260513,20:07:00,4687.965,4687.995,4687.445,4687.595,0.0154799996089423
20260513,20:08:00,4687.615,4689.055,4687.615,4688.895,0.0200399995228508
20260513,20:09:00,4688.955,4688.955,4688.325,4688.915,0.0146399996592663
20260513,20:10:00,4688.955,4690.145,4688.895,4690.145,0.0178199996153126
20260513,20:11:00,4690.085,4690.575,4689.505,4689.725,0.00953999976627529
20260513,20:12:00,4689.725,4690.345,4689.685,4690.345,0.0100199997541495
20260513,20:13:00,4690.345,4690.535,4690.295,4690.405,0.00623999984236434
20260513,20:14:00,4690.455,4690.915,4690.345,4690.845,0.00695999982417561
20260513,20:15:00,4690.845,4690.975,4690.475,4690.475,0.0110399997211061
20260513,20:16:00,4690.395,4690.705,4690.265,4690.575,0.0124799996847287
20260513,20:17:00,4690.575,4690.805,4690.365,4690.365,0.00755999980901834
20260513,20:18:00,4690.405,4690.575,4690.215,4690.315,0.0139799996541115
20260513,20:19:00,4690.255,4690.995,4690.175,4690.845,0.0104399997362634
20260513,20:20:00,4690.845,4691.295,4690.625,4690.885,0.0101999997568782
20260513,20:21:00,4690.885,4691.685,4690.885,4691.655,0.0071999998181127
20260513,20:22:00,4691.635,4691.655,4691.395,4691.515,0.010139999751118
20260513,20:23:00,4691.475,4691.675,4691.425,4691.495,0.00569999986328185
20260513,20:24:00,4691.475,4693.205,4691.445,4692.775,0.0125399997050408
20260513,20:25:00,4692.685,4692.925,4692.525,4692.885,0.0117599997320212
20260513,20:26:00,4692.885,4693.135,4692.525,4693.135,0.00839999978779815
20260513,20:27:00,4693.005,4693.315,4692.555,4692.585,0.00599999984842725
20260513,20:28:00,4692.525,4692.615,4691.425,4691.425,0.0106799997302005
20260513,20:29:00,4691.475,4691.805,4691.005,4691.105,0.0121799996995833
20260513,20:30:00,4691.145,4692.335,4691.055,4692.285,0.0092999997723382
20260513,20:31:00,4692.325,4692.795,4691.005,4691.055,0.0109799997298978
20260513,20:32:00,4691.055,4691.065,4690.535,4690.865,0.00701999984448776
20260513,20:33:00,4690.865,4690.865,4689.055,4689.105,0.0145799996971618
20260513,20:34:00,4689.145,4689.905,4689.125,4689.575,0.0115799997729482
20260513,20:35:00,4689.615,4690.275,4689.305,4690.265,0.00881999981356785
20260513,20:36:00,4690.265,4690.505,4689.915,4690.415,0.00995999977749307
20260513,20:37:00,4690.415,4690.895,4689.975,4690.535,0.0116399997205008
20260513,20:38:00,4690.585,4691.205,4690.525,4690.955,0.00863999979628716
20260513,20:39:00,4690.975,4691.275,4690.885,4691.275,0.00743999981204979
20260513,20:40:00,4691.245,4691.575,4691.105,4691.255,0.00605999985418748
20260513,20:41:00,4691.225,4691.265,4690.295,4690.335,0.0103199997392949
20260513,20:42:00,4690.315,4690.315,4689.815,4689.935,0.00767999980598688
20260513,20:43:00,4689.935,4690.655,4689.805,4690.405,0.00755999980901834
20260513,20:44:00,4690.405,4690.655,4689.785,4690.535,0.0104399997362634
20260513,20:45:00,4690.535,4691.035,4689.445,4689.455,0.0143399996450171
20260513,20:46:00,4689.295,4689.635,4689.075,4689.125,0.00755999980901834
20260513,20:47:00,4689.195,4689.245,4688.825,4688.905,0.00299999992421363
20260513,20:48:00,4688.835,4689.265,4688.535,4689.165,0.0047999998787418
20260513,20:49:00,4689.145,4689.175,4688.685,4688.775,0.00419999989389908
20260513,20:50:00,4688.715,4689.275,4688.565,4688.845,0.00560999986191746
20260513,20:51:00,4689.045,4689.045,4688.495,4688.665,0.00620999984676018
20260513,20:52:00,4688.685,4689.045,4688.685,4688.785,0.00428999989526346
20260513,20:53:00,4688.805,4688.995,4688.035,4688.345,0.00971999975445215
20260513,20:54:00,4688.245,4688.265,4687.735,4687.965,0.00761999981477857
20260513,20:55:00,4687.935,4688.565,4687.925,4688.145,0.00632999984372873
20260513,20:56:00,4688.215,4688.725,4688.145,4688.685,0.00335999991511926
20260513,20:57:00,4688.725,4688.855,4688.485,4688.495,0.00908999978855718
20260513,20:58:00,4688.585,4688.965,4688.315,4688.695,0.0116699997743126
20260513,20:59:00,4688.675,4689.285,4688.585,4688.605,0.0103500001132488
20260513,22:00:00,4689.298,4692.715,4688.835,4692.715,0.0385200005839579
20260513,22:01:00,4692.735,4694.085,4688.785,4690.765,0.021600000327453
20260513,22:02:00,4690.785,4693.685,4690.755,4693.185,0.00990000015008263
20260513,22:03:00,4693.175,4693.495,4692.635,4693.295,0.00720000010915101
20260513,22:04:00,4693.145,4693.415,4692.755,4693.065,0.00782999984221533
20260513,22:05:00,4693.065,4693.445,4692.085,4692.685,0.00815999982296489
20260513,22:06:00,4692.685,4693.138,4692.545,4692.565,0.00677999983599875
20260513,22:07:00,4692.465,4692.745,4692.045,4692.585,0.00923999976657797
20260513,22:08:00,4692.605,4692.945,4691.218,4691.425,0.00584999985585455
20260513,22:09:00,4691.255,4691.435,4689.475,4689.618,0.0118499997042818
20260513,22:10:00,4689.638,4690.225,4688.708,4690.005,0.0123099996853853
20260513,22:11:00,4690.035,4690.855,4689.275,4690.725,0.00527999986661598
20260513,22:12:00,4690.705,4690.735,4689.865,4689.895,0.00545999986934476
20260513,22:13:00,4690.015,4690.605,4689.955,4690.455,0.00587999985145871
20260513,22:14:00,4690.415,4691.215,4690.375,4690.865,0.00731999981508125
20260513,22:15:00,4690.915,4691.385,4690.625,4691.365,0.00731999981508125
20260513,22:16:00,4691.335,4695.175,4691.335,4694.955,0.0227099994372111
20260513,22:17:00,4694.975,4695.855,4693.915,4693.925,0.0188099995430093
20260513,22:18:00,4694.075,4694.475,4693.438,4694.395,0.0103199997392949
20260513,22:19:00,4694.465,4695.215,4694.305,4694.625,0.00764999981038272
20260513,22:20:00,4694.275,4695.375,4694.035,4694.035,0.0112799997150432
20260513,22:21:00,4694.105,4695.005,4694.045,4694.378,0.00587999985145871
20260513,22:22:00,4694.398,4695.115,4694.035,4695.065,0.00491999987571035
20260513,22:23:00,4695.105,4695.125,4694.125,4694.805,0.00683999982720707
20260513,22:24:00,4694.785,4696.365,4694.645,4695.425,0.0112799997150432
20260513,22:25:00,4695.405,4696.665,4695.365,4696.405,0.00827999979082961
20260513,22:26:00,4696.425,4697.115,4696.415,4696.905,0.0109199997241376
20260513,22:27:00,4696.835,4696.865,4695.525,4695.795,0.0130199996783631
20260513,22:28:00,4695.715,4696.335,4695.425,4696.105,0.0061199998453958
20260513,22:29:00,4696.085,4696.915,4695.835,4696.785,0.00755999980901834
20260513,22:30:00,4696.805,4698.495,4696.765,4697.645,0.0163199995877221
20260513,22:31:00,4697.605,4697.695,4697.018,4697.345,0.00995999974838924
20260513,22:32:00,4697.325,4697.325,4695.285,4696.285,0.00743999981204979
20260513,22:33:00,4696.265,4696.265,4695.845,4695.855,0.00467999988177326
20260513,22:34:00,4695.965,4697.215,4695.705,4696.895,0.00791999979992397
20260513,22:35:00,4696.875,4697.135,4696.278,4696.735,0.00995999974838924
20260513,22:36:00,4696.815,4697.965,4696.555,4697.855,0.0104399997362634
20260513,22:37:00,4697.825,4698.145,4697.685,4697.955,0.00791999979992397
20260513,22:38:00,4697.905,4699.105,4697.438,4698.815,0.0124499996891245
20260513,22:39:00,4698.555,4698.555,4697.865,4698.125,0.00839999978779815
20260513,22:40:00,4698.105,4698.398,4697.698,4698.358,0.00938999975915067
20260513,22:41:00,4698.358,4699.365,4698.348,4698.975,0.0107099997258047
20260513,22:42:00,4699.055,4699.375,4698.735,4699.075,0.0124799996847287
20260513,22:43:00,4699.185,4699.885,4698.955,4699.845,0.00755999980901834
20260513,22:44:00,4699.795,4699.978,4698.765,4698.785,0.0154499996133382
20260513,22:45:00,4698.718,4699.358,4698.125,4699.025,0.0159599995968165
20260513,22:46:00,4698.965,4698.965,4697.638,4697.858,0.0146499996335478
20260513,22:47:00,4697.758,4698.235,4697.238,4697.618,0.02159999946889
20260513,22:48:00,4697.578,4697.598,4696.445,4697.038,0.0130099996749777
20260513,22:49:00,4697.078,4697.675,4696.878,4697.318,0.0112799997150432
20260513,22:50:00,4697.235,4698.075,4697.165,4697.955,0.00665999982447829
20260513,22:51:00,4697.985,4698.965,4697.955,4698.948,0.00377999989723321
20260513,22:52:00,4699.275,4700.295,4699.225,4699.755,0.0101999997568782
20260513,22:53:00,4699.815,4700.165,4699.765,4700.075,0.00698999981977977
20260513,22:54:00,4700.048,4700.255,4699.558,4699.765,0.00941999976930674
20260513,22:55:00,4699.865,4700.005,4699.598,4699.748,0.00569999990693759
20260513,22:56:00,4699.748,4699.748,4698.948,4699.348,0.00647999983630143
20260513,22:57:00,4699.345,4699.975,4699.345,4699.975,0.00467999988177326
20260513,22:58:00,4699.948,4700.148,4699.405,4699.648,0.00581999986025039
20260513,22:59:00,4699.648,4699.648,4699.348,4699.625,0.00491999987571035
20260513,23:00:00,4699.618,4700.248,4699.248,4700.148,0.00770999981614295
20260513,23:01:00,4699.985,4700.648,4699.985,4700.498,0.0114299997076159
20260513,23:02:00,4700.478,4700.478,4699.758,4700.028,0.00791999987268355
20260513,23:03:00,4700.028,4700.028,4698.898,4699.198,0.0113399997062515
20260513,23:04:00,4699.098,4699.218,4698.728,4698.728,0.00539999986358453
20260513,23:05:00,4698.805,4700.015,4698.708,4699.785,0.0110399997211061
20260513,23:06:00,4699.755,4700.625,4699.728,4700.215,0.00677999983599875
20260513,23:07:00,4700.245,4700.505,4700.145,4700.355,0.00497999991057441
20260513,23:08:00,4700.325,4701.215,4700.145,4700.778,0.00980999974126462
20260513,23:09:00,4700.778,4700.778,4700.425,4700.508,0.00554999995802063
20260513,23:10:00,4700.475,4701.415,4700.475,4701.225,0.00923999976657797
20260513,23:11:00,4701.168,4701.555,4700.925,4701.248,0.0097499997500563
20260513,23:12:00,4701.335,4701.855,4701.248,4701.765,0.00923999978112988
20260513,23:13:00,4701.735,4701.775,4701.175,4701.415,0.00623999985691626
20260513,23:14:00,4701.465,4701.465,4700.735,4700.865,0.00779999980295543
